# colgem_fitter.py log
# start time: Thu Jan  8 10:16:55 2015
# input file: projects/hivepi/data/SIRTree.n1000.RLRootToTip.timetree.nwk
# annealing settings: tol0=0.020000, mintol=0.010000, decay=0.002500
# MCMC settings: {"phi": {"log": "false", "weight": 1.0, "min": 0.05, "max": 1.0, "initial": 0.2, "prior": "", "sigma": 0.1}, "N": {"log": "true", "weight": 2.0, "min": 200.0, "max": 100000.0, "initial": 2000.0, "prior": "norm(loc=8000, scale=3000)", "sigma": 0.2}, "p": {"log": "false", "weight": 0.0, "min": 0.0, "max": 1.0, "initial": 1.0, "prior": "lognorm(1)", "sigma": 0.0}, "beta": {"log": "true", "weight": 2.0, "min": 0.0, "max": 0.01, "initial": 0.002, "prior": "lognorm(0.5)", "sigma": 0.2}, "gamma": {"log": "false", "weight": 1.0, "min": 0.01, "max": 1.0, "initial": 0.2, "prior": "", "sigma": 0.1}, "t_end": {"log": "false", "weight": 1.0, "min": 13.822800531019794, "max": 15.205080584121776, "initial": 13.822800531019794, "prior": "uniform(loc=520, scale=2600)", "sigma": 0.5}}
# kernel settings: decay=0.350000 normalize=mean tau=0.500000 
state	score	N	beta	gamma	p	phi	t_end
790	0.940469378184	6186.82292299	0.000235538715284	0.258002815379	1.0	0.644279398405	15.0975835509
791	0.92457516242	4191.35778077	0.000238324072469	0.253328802528	1.0	0.51102901948	15.1527819641
792	0.924616690677	3195.85475882	0.000408659162151	0.314039314917	1.0	0.554407494241	14.7836566426
793	0.927424985113	3129.9778483	0.000392474405414	0.31045916124	1.0	0.485829267981	14.8922276969
794	0.944575933567	3588.20219282	0.000469534457372	0.2221960034	1.0	0.509756246547	14.1171573939
795	0.944575933567	3588.20219282	0.000469534457372	0.2221960034	1.0	0.509756246547	14.1171573939
796	0.944575933567	3588.20219282	0.000469534457372	0.2221960034	1.0	0.509756246547	14.1171573939
797	0.944575933567	3588.20219282	0.000469534457372	0.2221960034	1.0	0.509756246547	14.1171573939
798	0.944575933567	3588.20219282	0.000469534457372	0.2221960034	1.0	0.509756246547	14.1171573939
799	0.944575933567	3588.20219282	0.000469534457372	0.2221960034	1.0	0.509756246547	14.1171573939
800	0.944575933567	3588.20219282	0.000469534457372	0.2221960034	1.0	0.509756246547	14.1171573939
801	0.944575933567	3588.20219282	0.000469534457372	0.2221960034	1.0	0.509756246547	14.1171573939
802	0.944575933567	3588.20219282	0.000469534457372	0.2221960034	1.0	0.509756246547	14.1171573939
803	0.948915913782	3522.90716496	0.000428948782086	0.197822926441	1.0	0.481583024461	14.1841343153
804	0.938670446071	2906.22283197	0.000325553588941	0.218481111484	1.0	0.325940384433	14.3663757814
805	0.95377549493	3372.99939345	0.000356125232991	0.140074989438	1.0	0.388993092328	13.9482760194
806	0.95377549493	3372.99939345	0.000356125232991	0.140074989438	1.0	0.388993092328	13.9482760194
807	0.94709665863	3334.225209	0.000255437188377	0.152942477923	1.0	0.260722665251	14.6181707808
808	0.94709665863	3334.225209	0.000255437188377	0.152942477923	1.0	0.260722665251	14.6181707808
809	0.946285642085	3468.02294612	0.000369159409931	0.237686013783	1.0	0.346793934879	15.0505870448
810	0.943120031206	3778.21881092	0.000365139978146	0.324364171078	1.0	0.342073494414	14.9190615521
811	0.943120031206	3778.21881092	0.000365139978146	0.324364171078	1.0	0.342073494414	14.9190615521
812	0.942487635264	4479.38983196	0.000376068188378	0.368804920594	1.0	0.384450278888	15.1937529464
813	0.948154435063	4885.64481136	0.00029424653859	0.367486037913	1.0	0.336839649229	14.1102027567
814	0.948154435063	4885.64481136	0.00029424653859	0.367486037913	1.0	0.336839649229	14.1102027567
815	0.948154435063	4885.64481136	0.00029424653859	0.367486037913	1.0	0.336839649229	14.1102027567
816	0.948154435063	4885.64481136	0.00029424653859	0.367486037913	1.0	0.336839649229	14.1102027567
817	0.943747407797	4635.47652356	0.000361270271764	0.363825268122	1.0	0.388714312561	14.0992271914
818	0.943747407797	4635.47652356	0.000361270271764	0.363825268122	1.0	0.388714312561	14.0992271914
819	0.943747407797	4635.47652356	0.000361270271764	0.363825268122	1.0	0.388714312561	14.0992271914
820	0.943747407797	4635.47652356	0.000361270271764	0.363825268122	1.0	0.388714312561	14.0992271914
821	0.943747407797	4635.47652356	0.000361270271764	0.363825268122	1.0	0.388714312561	14.0992271914
822	0.94654644186	4941.10288254	0.000268729312507	0.383292377585	1.0	0.286046414696	14.4138871149
823	0.94654644186	4941.10288254	0.000268729312507	0.383292377585	1.0	0.286046414696	14.4138871149
824	0.94417808883	4808.88448892	0.000244386221378	0.385993484151	1.0	0.223872153592	14.5998667598
825	0.94417808883	4808.88448892	0.000244386221378	0.385993484151	1.0	0.223872153592	14.5998667598
826	0.94417808883	4808.88448892	0.000244386221378	0.385993484151	1.0	0.223872153592	14.5998667598
827	0.94417808883	4808.88448892	0.000244386221378	0.385993484151	1.0	0.223872153592	14.5998667598
828	0.942162799606	4209.71454709	0.000274980614017	0.406821281565	1.0	0.197799250729	14.5810581829
829	0.91553757402	2633.0789904	0.000270961998633	0.319258592514	1.0	0.208581566934	14.9466568263
830	0.91553757402	2633.0789904	0.000270961998633	0.319258592514	1.0	0.208581566934	14.9466568263
831	0.944644197984	4598.02421563	0.000249023290029	0.369465617523	1.0	0.231820779414	14.5921956377
832	0.941877344086	5541.40100548	0.000305285718106	0.4395287608	1.0	0.457760539837	15.1905808894
833	0.946201271463	5855.58986759	0.00028885312742	0.385963035701	1.0	0.376357006923	14.9721607765
834	0.946201271463	5855.58986759	0.00028885312742	0.385963035701	1.0	0.376357006923	14.9721607765
835	0.946201271463	5855.58986759	0.00028885312742	0.385963035701	1.0	0.376357006923	14.9721607765
836	0.946201271463	5855.58986759	0.00028885312742	0.385963035701	1.0	0.376357006923	14.9721607765
837	0.946201271463	5855.58986759	0.00028885312742	0.385963035701	1.0	0.376357006923	14.9721607765
838	0.946201271463	5855.58986759	0.00028885312742	0.385963035701	1.0	0.376357006923	14.9721607765
839	0.946201271463	5855.58986759	0.00028885312742	0.385963035701	1.0	0.376357006923	14.9721607765
840	0.946201271463	5855.58986759	0.00028885312742	0.385963035701	1.0	0.376357006923	14.9721607765
841	0.946201271463	5855.58986759	0.00028885312742	0.385963035701	1.0	0.376357006923	14.9721607765
842	0.946107784904	5687.2757456	0.000266627258192	0.417219249588	1.0	0.370859758184	14.578447875
843	0.951691112871	5812.35307373	0.000254750146617	0.326592695257	1.0	0.370624519117	14.529954883
844	0.951691112871	5812.35307373	0.000254750146617	0.326592695257	1.0	0.370624519117	14.529954883
845	0.951691112871	5812.35307373	0.000254750146617	0.326592695257	1.0	0.370624519117	14.529954883
846	0.951691112871	5812.35307373	0.000254750146617	0.326592695257	1.0	0.370624519117	14.529954883
847	0.951691112871	5812.35307373	0.000254750146617	0.326592695257	1.0	0.370624519117	14.529954883
848	0.951691112871	5812.35307373	0.000254750146617	0.326592695257	1.0	0.370624519117	14.529954883
849	0.951691112871	5812.35307373	0.000254750146617	0.326592695257	1.0	0.370624519117	14.529954883
850	0.951691112871	5812.35307373	0.000254750146617	0.326592695257	1.0	0.370624519117	14.529954883
851	0.951691112871	5812.35307373	0.000254750146617	0.326592695257	1.0	0.370624519117	14.529954883
852	0.951691112871	5812.35307373	0.000254750146617	0.326592695257	1.0	0.370624519117	14.529954883
853	0.951691112871	5812.35307373	0.000254750146617	0.326592695257	1.0	0.370624519117	14.529954883
854	0.951691112871	5812.35307373	0.000254750146617	0.326592695257	1.0	0.370624519117	14.529954883
855	0.951691112871	5812.35307373	0.000254750146617	0.326592695257	1.0	0.370624519117	14.529954883
856	0.925861591521	4957.94712519	0.000264433015128	0.506559427821	1.0	0.397750515828	14.6439748607
857	0.925861591521	4957.94712519	0.000264433015128	0.506559427821	1.0	0.397750515828	14.6439748607
858	0.916164381585	5831.42355299	0.000214716357833	0.498278914318	1.0	0.52483704542	14.8686412525
859	0.947227031287	8333.47574459	0.000238137634781	0.470053718784	1.0	0.620812357608	14.8068898541
860	0.947227031287	8333.47574459	0.000238137634781	0.470053718784	1.0	0.620812357608	14.8068898541
861	0.951711461186	8627.84296279	0.000223290001568	0.455498769744	1.0	0.54535134555	14.3456439518
862	0.951711461186	8627.84296279	0.000223290001568	0.455498769744	1.0	0.54535134555	14.3456439518
863	0.951711461186	8627.84296279	0.000223290001568	0.455498769744	1.0	0.54535134555	14.3456439518
864	0.951711461186	8627.84296279	0.000223290001568	0.455498769744	1.0	0.54535134555	14.3456439518
865	0.951711461186	8627.84296279	0.000223290001568	0.455498769744	1.0	0.54535134555	14.3456439518
866	0.952202347983	8255.98834478	0.000212441075113	0.349112801753	1.0	0.47802640971	14.2964786885
867	0.952202347983	8255.98834478	0.000212441075113	0.349112801753	1.0	0.47802640971	14.2964786885
868	0.952719435996	9023.38510536	0.000183440354696	0.409862687674	1.0	0.491831290118	14.3397206899
869	0.952719435996	9023.38510536	0.000183440354696	0.409862687674	1.0	0.491831290118	14.3397206899
870	0.952719435996	9023.38510536	0.000183440354696	0.409862687674	1.0	0.491831290118	14.3397206899
871	0.952719435996	9023.38510536	0.000183440354696	0.409862687674	1.0	0.491831290118	14.3397206899
872	0.952719435996	9023.38510536	0.000183440354696	0.409862687674	1.0	0.491831290118	14.3397206899
873	0.952719435996	9023.38510536	0.000183440354696	0.409862687674	1.0	0.491831290118	14.3397206899
874	0.952719435996	9023.38510536	0.000183440354696	0.409862687674	1.0	0.491831290118	14.3397206899
875	0.942105206559	9372.58629409	0.000159367303604	0.449689988837	1.0	0.462169631478	13.8490974283
876	0.942105206559	9372.58629409	0.000159367303604	0.449689988837	1.0	0.462169631478	13.8490974283
877	0.942105206559	9372.58629409	0.000159367303604	0.449689988837	1.0	0.462169631478	13.8490974283
878	0.942105206559	9372.58629409	0.000159367303604	0.449689988837	1.0	0.462169631478	13.8490974283
879	0.942105206559	9372.58629409	0.000159367303604	0.449689988837	1.0	0.462169631478	13.8490974283
880	0.942105206559	9372.58629409	0.000159367303604	0.449689988837	1.0	0.462169631478	13.8490974283
881	0.938472113833	11023.0724721	0.000140259914957	0.549296482821	1.0	0.460480373104	14.1125675315
882	0.938472113833	11023.0724721	0.000140259914957	0.549296482821	1.0	0.460480373104	14.1125675315
883	0.938472113833	11023.0724721	0.000140259914957	0.549296482821	1.0	0.460480373104	14.1125675315
884	0.922894713411	9111.59546253	0.000118770294184	0.354707752369	1.0	0.511399956878	14.2492466744
885	0.922894713411	9111.59546253	0.000118770294184	0.354707752369	1.0	0.511399956878	14.2492466744
886	0.922894713411	9111.59546253	0.000118770294184	0.354707752369	1.0	0.511399956878	14.2492466744
887	0.922894713411	9111.59546253	0.000118770294184	0.354707752369	1.0	0.511399956878	14.2492466744
888	0.922894713411	9111.59546253	0.000118770294184	0.354707752369	1.0	0.511399956878	14.2492466744
889	0.923360398214	8131.06134306	0.000143698923289	0.428364320689	1.0	0.479291826913	14.6466864941
890	0.953022352234	9346.06815852	0.000137819858132	0.38837713483	1.0	0.317198622361	15.1105476341
891	0.953022352234	9346.06815852	0.000137819858132	0.38837713483	1.0	0.317198622361	15.1105476341
892	0.953022352234	9346.06815852	0.000137819858132	0.38837713483	1.0	0.317198622361	15.1105476341
893	0.953022352234	9346.06815852	0.000137819858132	0.38837713483	1.0	0.317198622361	15.1105476341
894	0.952670121957	10509.9812084	0.000133698055676	0.483068548164	1.0	0.286084826119	14.8392543158
895	0.952670121957	10509.9812084	0.000133698055676	0.483068548164	1.0	0.286084826119	14.8392543158
896	0.952512151326	9384.04362332	0.000129239316731	0.348663117954	1.0	0.306959632372	14.5064823322
897	0.952512151326	9384.04362332	0.000129239316731	0.348663117954	1.0	0.306959632372	14.5064823322
898	0.959489746336	15203.4693275	0.000107170097001	0.276194118219	1.0	0.559053661248	14.5730831457
899	0.959489746336	15203.4693275	0.000107170097001	0.276194118219	1.0	0.559053661248	14.5730831457
900	0.959489746336	15203.4693275	0.000107170097001	0.276194118219	1.0	0.559053661248	14.5730831457
901	0.959934555045	18742.8214426	8.38569722735e-05	0.270075474194	1.0	0.62813519294	14.4183777248
902	0.959934555045	18742.8214426	8.38569722735e-05	0.270075474194	1.0	0.62813519294	14.4183777248
903	0.959385545294	16513.0558639	9.25609086565e-05	0.242553612076	1.0	0.596842948716	14.8194627857
904	0.959385545294	16513.0558639	9.25609086565e-05	0.242553612076	1.0	0.596842948716	14.8194627857
905	0.959385545294	16513.0558639	9.25609086565e-05	0.242553612076	1.0	0.596842948716	14.8194627857
906	0.959385545294	16513.0558639	9.25609086565e-05	0.242553612076	1.0	0.596842948716	14.8194627857
907	0.962784523281	14735.9732683	9.78891597535e-05	0.230425961226	1.0	0.523776806853	14.8900936367
908	0.962784523281	14735.9732683	9.78891597535e-05	0.230425961226	1.0	0.523776806853	14.8900936367
909	0.962784523281	14735.9732683	9.78891597535e-05	0.230425961226	1.0	0.523776806853	14.8900936367
910	0.962784523281	14735.9732683	9.78891597535e-05	0.230425961226	1.0	0.523776806853	14.8900936367
911	0.962784523281	14735.9732683	9.78891597535e-05	0.230425961226	1.0	0.523776806853	14.8900936367
912	0.962784523281	14735.9732683	9.78891597535e-05	0.230425961226	1.0	0.523776806853	14.8900936367
913	0.962784523281	14735.9732683	9.78891597535e-05	0.230425961226	1.0	0.523776806853	14.8900936367
914	0.962784523281	14735.9732683	9.78891597535e-05	0.230425961226	1.0	0.523776806853	14.8900936367
915	0.962784523281	14735.9732683	9.78891597535e-05	0.230425961226	1.0	0.523776806853	14.8900936367
916	0.962784523281	14735.9732683	9.78891597535e-05	0.230425961226	1.0	0.523776806853	14.8900936367
917	0.962784523281	14735.9732683	9.78891597535e-05	0.230425961226	1.0	0.523776806853	14.8900936367
918	0.962784523281	14735.9732683	9.78891597535e-05	0.230425961226	1.0	0.523776806853	14.8900936367
919	0.962784523281	14735.9732683	9.78891597535e-05	0.230425961226	1.0	0.523776806853	14.8900936367
920	0.962784523281	14735.9732683	9.78891597535e-05	0.230425961226	1.0	0.523776806853	14.8900936367
921	0.962784523281	14735.9732683	9.78891597535e-05	0.230425961226	1.0	0.523776806853	14.8900936367
922	0.962784523281	14735.9732683	9.78891597535e-05	0.230425961226	1.0	0.523776806853	14.8900936367
923	0.962784523281	14735.9732683	9.78891597535e-05	0.230425961226	1.0	0.523776806853	14.8900936367
924	0.958987870441	13006.0000634	0.000119520603464	0.350626963278	1.0	0.514255402685	15.1754233712
925	0.958987870441	13006.0000634	0.000119520603464	0.350626963278	1.0	0.514255402685	15.1754233712
926	0.958987870441	13006.0000634	0.000119520603464	0.350626963278	1.0	0.514255402685	15.1754233712
927	0.958987870441	13006.0000634	0.000119520603464	0.350626963278	1.0	0.514255402685	15.1754233712
928	0.943825998404	13887.1352344	0.000100423079503	0.417761248549	1.0	0.50121199239	14.9280749165
929	0.943825998404	13887.1352344	0.000100423079503	0.417761248549	1.0	0.50121199239	14.9280749165
930	0.943825998404	13887.1352344	0.000100423079503	0.417761248549	1.0	0.50121199239	14.9280749165
931	0.947113053344	14300.6640921	9.19242174854e-05	0.272003277032	1.0	0.57500850237	14.993285586
932	0.947113053344	14300.6640921	9.19242174854e-05	0.272003277032	1.0	0.57500850237	14.993285586
933	0.947113053344	14300.6640921	9.19242174854e-05	0.272003277032	1.0	0.57500850237	14.993285586
934	0.940720334804	14354.1386436	8.30504949113e-05	0.401178837165	1.0	0.366152982401	14.9961153147
935	0.940720334804	14354.1386436	8.30504949113e-05	0.401178837165	1.0	0.366152982401	14.9961153147
936	0.940720334804	14354.1386436	8.30504949113e-05	0.401178837165	1.0	0.366152982401	14.9961153147
937	0.940720334804	14354.1386436	8.30504949113e-05	0.401178837165	1.0	0.366152982401	14.9961153147
938	0.956127216599	12379.9889892	0.00012098853393	0.43054432789	1.0	0.390698912426	14.8698952783
939	0.956127216599	12379.9889892	0.00012098853393	0.43054432789	1.0	0.390698912426	14.8698952783
940	0.956127216599	12379.9889892	0.00012098853393	0.43054432789	1.0	0.390698912426	14.8698952783
941	0.956127216599	12379.9889892	0.00012098853393	0.43054432789	1.0	0.390698912426	14.8698952783
942	0.958533109061	11538.8741242	0.000115230794312	0.308258751706	1.0	0.418682583899	14.4140259923
943	0.95546330006	14910.1099891	0.000115418658455	0.403520608012	1.0	0.468594346996	14.5054500381
944	0.95546330006	14910.1099891	0.000115418658455	0.403520608012	1.0	0.468594346996	14.5054500381
945	0.95546330006	14910.1099891	0.000115418658455	0.403520608012	1.0	0.468594346996	14.5054500381
946	0.95546330006	14910.1099891	0.000115418658455	0.403520608012	1.0	0.468594346996	14.5054500381
947	0.95546330006	14910.1099891	0.000115418658455	0.403520608012	1.0	0.468594346996	14.5054500381
948	0.95546330006	14910.1099891	0.000115418658455	0.4035206080
